id,school_inep_fk
6616,21268240
6617,21268240
6618,21268240
6619,21268240
6620,21268240
6621,21268240
6622,21268240
6623,21268240
6624,21268240
6625,21030588
6627,21031134
6629,21492220
6630,21492220
6631,21492220
6632,21492220
6633,21492220
6634,21031185
6637,21030936
6643,21030723
6644,21030723
6645,21030723
6646,21030723
6647,21030723
6648,21030723
6649,21030723
6650,21030723
6651,21258066
6652,21030383
6653,21030383
6654,21030901
6656,21030782
6662,21277630
6666,21030901
8338,28031296
8358,28014790
8359,28014790
8367,28014790
8374,28014790
8427,28031296
8488,28014790
8712,21024189
8727,21023883
8728,21023883
8729,21023883
8730,21023883
8788,21023875
8812,21023808
8813,21023808
8814,21023808
8815,21023808
8816,21023808
8817,21023808
8818,21023808
8819,21023808
8825,21023875
8826,21023875
8827,21023875
8856,21023808
8857,21023808
8858,21023808
8866,21023883
8868,21023883
8869,21023883
8870,21023883
8887,21024162
8909,21023298
8910,21023298
8911,21023298
