id,school_inep_fk
1536,32059590
1537,25013645
1537,32059590
1539,32059671
1540,32059671
1542,32060777
1543,28001761
1544,28001761
1546,28001702
1547,28001702
1547,32060777
1548,28001702
1549,25013645
1549,28001702
1550,28001702
1551,28001702
1552,25013742
1552,28001702
1553,28001702
1554,28001702
1556,28001702
1556,32060777
1557,32060777
1564,32060777
1565,28001702
1566,28001702
1567,28001702
1568,28002172
1569,28002172
1570,28002172
1571,28002172
1572,28002172
1575,28002156
1576,28002156
1577,28002156
1578,28002156
1579,28002156
1579,32060777
1579,33014639
1580,28002156
1581,28002156
1582,28002156
1583,28002156
1584,28002156
1584,32060777
1591,32060777
1593,28002156
1594,28002156
1596,32069731
1597,28038231
1598,28038231
1598,32069731
1600,28038231
1601,28038231
1602,28038231
1603,28038231
1604,28038231
1605,28038231
1606,28038231
1606,32060254
1607,28038231
1607,32060530
1608,28038231
1608,32060246
1609,28038231
1609,32059795
1610,28038231
1610,32059795
1611,28038231
1611,32059647
1612,28038231
1613,28038231
1614,28038231
1614,32059752
1615,28038231
1615,32060661
1616,28038231
1616,32083319
1617,28038231
1617,32083319
1618,28038231
1618,32083319
1619,28038231
1619,32083319
1620,28038231
1620,32083319
1621,28038231
1621,32083319
1622,28038231
1622,32083319
1623,28038231
1623,32083319
1624,32083319
1625,32083319
1627,32065752
1630,32065752
1631,32065752
1632,32065752
1633,32065752
1634,32065752
1635,32065752
1636,32065752
1637,32065752
1640,32065752
1641,32065752
1643,32065752
1644,32065752
1645,32065752
1646,32065752
1647,32065752
1648,32065752
1652,32065752
1657,32081987
1658,32081987
1667,32083327
1668,32083327
1669,32083327
1670,32083327
1671,32083327
1672,32083327
1674,33112630
1679,32081987
1680,32081987
1685,32059744
1686,32059744
1687,32059744
1688,32059930
1689,32081111
1690,32081111
1691,32081111
1692,32081111
1693,32081111
1694,32081111
1695,32081111
1696,32081111
1697,32060661
1699,32060661
1700,32060661
1703,32059787
1704,32059787
1705,32059787
1708,32060670
1709,32060670
1710,32060670
1729,32065752
1730,32065752
1731,32065752
1733,33014728
1734,32065752
1735,32065752
1736,32065752
1737,32065752
1738,32065752
1740,32081103
1741,32081103
1742,32081103
1743,32081103
1748,32081103
1749,32060688
1750,32059930
1752,32060688
1753,32060688
1754,32060688
1755,32060688
1756,32060688
1761,32060688
1763,32060688
1766,32060688
1769,32059639
1770,32059639
1770,33013705
1771,32059639
1772,32059639
1773,32059639
1777,32059639
1778,32059639
1779,32059639
1780,32060661
1781,32059833
1785,32060610
1799,33096600
1868,33014639
1890,33013713
1928,33013713
1929,33166633
2025,33094918
2080,33096597
2081,33096597
2082,33096597
2083,33096597
2084,33096597
2085,33096597
2087,33096597
2088,33096597
2089,33096597
2090,33096597
2091,33096597
2099,33013764
2106,33014728
2109,33014728
2112,33014728
2133,33013934
2139,33014655
2140,33014655
2141,33014655
2180,33013713
2181,33013713
2182,33013713
2183,33013705
2184,33013705
2185,33013705
2186,33013705
2186,33027870
2187,33013705
2188,33013705
2189,33013705
2190,33013705
2192,33013705
2193,33096600
2194,33096600
2195,33096600
2197,33096600
2198,33096600
2200,33096600
2201,33096600
2202,33096600
2203,33096600
2204,33096600
2205,33096600
2206,33096600
2216,33013934
2217,33013934
2218,33013934
2219,33013934
2220,33013934
2221,33013934
2222,33013934
2224,33013934
2225,33014540
2226,33014540
2227,33014540
2228,33014540
2229,33014540
